Date,OXY,AXP,MDLZ,VZ,BA,CAT,JPM,PEP,CVX,EXC,KO,COP,DIS,1715651D,XOM,GE,AMZN,HD,IBM,JNJ,MCD,MRK,MMM,RTN,BAC,PFE,GOOG,PG,ACN,T,RTX,WMT,CSCO,SLB,INTC,MSFT,C,SO,AIG,HON,MO,GS,ABT,BKNG,TXN,DVN,GOOGL,APC,UNP,UNH,BLK,PM,BK,WBA,MET,1856613D,BRK/B,BMY,AMGN,AAPL,CMCSA,MA,ORCL,CL,ABBV,COST,TWX,TGT,CELG,1697067D,TFCF,EMC,EMR,GM,KMI,V,GILD,FDX,META,F,BIIB,GD,PYPL,QCOM,HAL,SBUX,USB,AGN,MS,ALL,LLY,LOW,SPG,UPS,MDT,CVS,LMT,COF,TFCFA,NKE,NSC,WFC,KHC,DHR,DUK,NEE,CHTR,PEP,DD,NVDA,NFLX,TMO,ADBE,DOW,EXC,AMT,CRM,TSLA,LIN,AVGO,HON,TMUS
13-07-2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
14-07-2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
15-07-2019,51.63,128.57,54.7,57.58,361.61,139.64,113.9,134.15,125.72,34.8547,52.13,60.65,145.06,#N/A N/A,77.08,82.16,101.05,218.7,136.8941,134.71,214.21,77.1975,172.84,178.13,29.22,40.5248,57.517,115.48,195.32,25.4435,78.581,114.98,58.05,40.47,50.12,138.9,71.71,56.11,56.24,175.01,49.54,211.58,83.81,1881.91,119.84,27.65,57.526,73.12,172.69,265.96,481.7,81.47,43.15,55.89,50.78,#N/A N/A,213.54,44.19,176.12,51.303,44.72,279.37,59.53,74,70.27,280.58,#N/A N/A,86.8,91.76,#N/A N/A,#N/A N/A,#N/A N/A,65.69,39.36,21.24,180.57,68.07,167.9,203.91,10.42,233.62,186.4,120.9,75.43,23.46,90.16,53.12,166.08,44.43,104.39,108.47,107.97,162.6,105.79,99.82,57.44,367.69,89.75,#N/A N/A,89.48,204.11,46.71,30.68,141.11,89.38,52.2125,414.63,134.15,71.94,41.8175,366.6,288.83,308.76,50.93,#N/A N/A,210.7,159.65,16.9,204.07,288.34,#N/A N/A,79.1634
16-07-2019,51.1,128.06,54.77,57.41,362.75,139.09,115.12,133.79,124.76,34.5124,52.14,59.75,144.3,#N/A N/A,75.93,83.04,100.495,217.26,137.0947,132.5,213.72,77.7982,176.49,180.06,28.99,40.6196,57.679,115.89,194.25,25.3454,78.557,114.76,57.62,40.07,49.17,137.08,71.32,55.66,56.03,174.78,49.41,215.52,83.16,1888.9,118.68,26.8,57.673,73.06,175.15,264.66,477.17,81.58,43.11,55.81,50.5,#N/A N/A,212.88,44.45,177.47,51.125,45.09,276.62,58.61,74.5,69.16,280.65,#N/A N/A,88.31,91.53,#N/A N/A,#N/A N/A,#N/A N/A,66.24,39.43,20.91,179.31,66.94,169.79,203.84,10.51,231.55,186.89,119.71,75.67,22.88,90.08,53.04,164.26,44.43,104.85,108.82,106.5,162.02,105.61,99.87,57.38,365.35,89.93,#N/A N/A,88.6,206.46,45.3,30.32,139.83,89.03,51.97,414.84,133.8,72.32,41.77,365.99,286.21,305.7,52.32,#N/A N/A,209.31,157.13,16.825,202.59,284.13,#N/A N/A,78.8939
17-07-2019,51.18,127.08,54.89,57.22,369.52,135.73,113.99,132.78,124.14,34.6551,52.18,59.78,142.57,#N/A N/A,75.48,79.84,99.602,215.61,136.6553,131.86,213.71,78.1128,174.67,178.25,29.19,40.5153,57.317,115.94,193.81,25.1038,76.735,114.6,57.21,38.63,49.39,136.27,70.82,55.79,55.37,168.62,49.45,213.3,85.76,1867.74,117.18,25.93,57.337,73.14,164.55,266.65,471,81.05,44.12,54.52,49.96,#N/A N/A,207.45,44.13,177.06,50.838,44.43,275.28,57.99,73.75,68.32,281.56,#N/A N/A,87.86,90.87,#N/A N/A,#N/A N/A,#N/A N/A,64.67,39.16,20.59,179.15,66.92,165.05,201.8,10.33,229.44,183.55,118.81,75.76,21.78,90.25,54.22,162.46,43.77,102.94,107.09,104.93,160.14,102.23,100.92,56.23,358.47,88.19,#N/A N/A,87.5,191.02,45.21,30.44,139.65,89.14,52.4775,414.56,132.78,71.3,42.4275,362.44,287,309.39,51.6,#N/A N/A,208.74,158.24,16.991,201.82,285.08,#N/A N/A,78.7841
18-07-2019,51.01,128.4,55.23,57.21,361.11,134.89,114.67,132.87,124.68,34.7691,52.03,60.32,141.63,#N/A N/A,74.84,80.48,98.895,214.44,142.9212,132.07,215.91,78.8471,173.06,176.09,29.48,40.8187,57.317,115.44,194.82,24.9755,77.443,114.72,57.74,38.78,49.94,136.42,71.79,56.13,55.6,173.88,50.53,214.52,87.76,1885.91,118.57,25.7,57.362,72.97,174.25,260.6,475.14,87.71,44.86,54.82,50,#N/A N/A,207.98,44.05,179.54,51.415,44.56,276.78,58.12,73.88,68.25,282.91,#N/A N/A,88.5,90.91,#N/A N/A,#N/A N/A,#N/A N/A,64.23,39.12,20.42,180.53,67.21,165.38,200.78,10.26,232.23,183.18,119.87,74.37,21.68,91.5,55.19,162.05,44.43,103.2,108.34,103.75,159.39,102.8,101.34,56.5,356.21,88.76,#N/A N/A,87.44,195.86,45.82,31.05,143,89.79,53.09,415.62,132.88,71.58,42.545,325.21,293.73,310.08,51.75,#N/A N/A,208.66,157.98,16.903,203.64,289.78,#N/A N/A,77.8258
19-07-2019,52.33,124.82,54.89,56.59,377.36,136.23,113.54,130.09,125.04,33.9206,51.39,60.33,139.85,#N/A N/A,74.99,80.32,98.226,213.04,142.9689,130.31,213.87,77.6075,172.61,178.57,29.4,40.5438,56.505,115.01,193.93,24.7491,78.086,113.9,57.36,38.71,50.27,136.62,70.92,55.27,55.94,172.99,50.53,213.52,87.49,1882.09,117.26,26.34,56.578,73.38,175.3,256.65,473.24,88.73,45.27,54.44,49.72,#N/A N/A,205.97,43.33,178.39,50.648,44.06,275.6,57.54,72.7,68.54,281.51,#N/A N/A,88.01,90.2,#N/A N/A,#N/A N/A,#N/A N/A,65.29,39.48,20.5,179.24,65.04,167.13,198.36,10.2,231.27,183.85,118.63,75,21.75,90.3,55,163.16,44.39,101.41,106.79,102.5,156.44,103.31,100.8,55.94,356.96,90.65,#N/A N/A,86.55,195.19,46.03,31.54,141.61,88.45,52.4325,409.79,130.09,71.57,42.11,315.1,289.82,306.87,51.52,#N/A N/A,205.56,156.75,17.212,203.38,290,#N/A N/A,77.2868
20-07-2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21-07-2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22-07-2019,52.51,126,54.64,55.5,373.42,135.24,114.27,130.25,125.31,33.7138,51.22,60.44,140.84,#N/A N/A,75.07,81.68,99.282,211.27,143.0263,128.64,215,77.4358,174.64,180.56,29.57,40.5912,56.903,115.3,194.44,24.251,78.416,112.82,57.73,39.49,51.35,138.43,71.11,55.48,55.88,173.58,49.67,214,88.07,1893.7,118.18,26.41,56.961,73.64,173.58,255.32,473.55,86.95,45.82,53.94,49.76,#N/A N/A,204.84,42.77,175.89,51.805,43.85,278.61,57.6,72.35,68,280.17,#N/A N/A,87.22,89.47,#N/A N/A,#N/A N/A,#N/A N/A,65.4,39.86,20.77,180.57,64.91,169.55,202.32,10.02,232.48,184.62,118.69,75.95,23.74,90.92,55.33,162.63,44.5,101.21,107.27,102.55,155.13,104.01,101.24,55.48,357.63,91.72,#N/A N/A,85.97,196.3,46.48,31.49,141.62,88.15,52.34,407.86,130.28,71.97,42.83,310.62,291.73,308.55,50.88,#N/A N/A,206.7,157.7,17.045,203.58,296.15,#N/A N/A,77.5164
23-07-2019,51.8,128.2,54.79,55.48,373.07,138.1,116.36,130.65,125.82,33.0578,54.33,60.28,141.26,#N/A N/A,75.37,85.2,99.725,213.08,143.6376,128.84,214.31,78.2177,177.52,181.32,30.25,40.8471,57.311,113.85,194.46,24.2208,79.59,112.09,57.71,39.75,51.75,139.29,71.99,55.42,56.29,174.86,50.04,219.43,88.74,1900.25,120.07,26.21,57.402,73.62,173.22,255.01,477.46,86.75,46.72,54.65,50.14,#N/A N/A,206.46,43.05,176.01,52.21,44.32,278.97,57.45,72.28,67.73,280.1,#N/A N/A,88.54,89.82,#N/A N/A,#N/A N/A,#N/A N/A,66.85,40.71,20.59,180.9,66.4,173.77,202.36,10.17,243.88,185.97,120.22,74.12,23.84,90.11,56.03,161.89,45.1,101.51,108.22,102.6,158.25,105.27,101.61,56.27,357.8,94.34,#N/A N/A,86.7,196.67,47.2,31.95,142.51,87.68,51.825,407.53,130.74,73.24,43.915,307.3,293.62,307.88,52.62,#N/A N/A,206.8,156.25,17.345,206.82,300.78,#N/A N/A,77.9955
24-07-2019,52.05,127.95,54.42,55.97,361.43,131.91,116.83,129.14,126.54,32.4303,53.78,60.08,141.29,#N/A N/A,75.36,85.44,100.041,214.71,143.3033,129.78,212.78,77.9508,179.42,184.19,30.67,40.6575,56.89,112.6,194.47,25.0888,79.183,112,57.23,40.33,52.92,140.72,73.01,55.64,57.39,173.96,49.78,222.03,88.59,1919.25,129,26.51,56.987,73.64,174.37,251.13,477.15,85.02,47.1,55.2,50.37,#N/A N/A,207.97,43.23,175.77,52.168,44.87,280.25,58.11,71.28,67.46,280.83,#N/A N/A,89.09,89.94,#N/A N/A,#N/A N/A,#N/A N/A,67.26,40.88,20.65,183.33,66.64,176.01,204.66,10.33,241.24,187.64,121.3,75.87,23.79,90.65,56.59,160.98,45.5,102.08,108.52,102.8,159.17,114.39,102.33,55.99,368.9,96.92,#N/A N/A,86.7,184.99,48.45,32.07,142.69,87.18,52.515,409.67,129.21,74.23,44.665,317.94,288.36,310.27,52.79,#N/A N/A,204.79,159.75,17.659,202.75,303.77,#N/A N/A,80.461
25-07-2019,51.14,127.15,54.41,56.36,348.09,134.71,115.71,128.99,125.63,32.8938,53.07,59.04,143.21,#N/A N/A,74.93,83.44,98.691,215.55,143.6471,131.12,214.44,77.9508,178.13,192.63,30.34,40.449,56.606,112.77,194.97,25.519,80.427,112.22,56.62,39.95,52.16,140.19,71.39,55.36,57.08,173.77,49.59,219.98,88,1926.13,127.35,25.57,56.797,73.47,173.21,248.7,473.87,85.63,47.29,54.76,50.14,#N/A N/A,207.9,45.4,174.11,51.755,44.61,279.35,58.29,71.93,66.66,279.8,#N/A N/A,87.97,92.17,#N/A N/A,#N/A N/A,#N/A N/A,66.93,40.75,20.58,181.59,66.32,175.87,200.71,9.56,238.21,187.61,115.12,75.35,23.22,90.98,56.56,160.05,44.87,102.04,107.82,102.05,158.32,118.25,102.09,55.44,370.32,95.9,#N/A N/A,87.28,187.56,48.09,31.55,143.21,86.49,51.9075,405.5,128.99,73.15,43.345,326.46,290.59,308.73,50.77,#N/A N/A,205.42,159.35,15.255,199.89,300.39,#N/A N/A,79.7622
26-07-2019,51.59,126.78,54.81,57.08,345,132.92,116.22,131.21,123.72,32.6727,54.17,58.75,144.65,#N/A N/A,74.81,84.08,97.153,216.91,144.5736,130.73,215.58,77.6456,173.98,189.79,30.77,40.8471,62.521,114.73,196.93,25.7756,79.997,113.02,56.53,40.01,51.59,141.34,72.16,55.74,57.27,173.61,49.86,222.14,87.75,1966.85,128.16,25.54,62.261,73.62,174.23,252.94,478.17,85.98,47.6,55.05,50.69,#N/A N/A,209.9,45.37,175.34,51.935,44.63,282.07,58.5,73.69,67.76,281.37,#N/A N/A,87.06,92.76,#N/A N/A,#N/A N/A,#N/A N/A,66.66,40.77,20.85,183.69,66.92,174.94,199.75,9.57,238.21,189.73,115.49,75.22,23.03,99.11,57.38,160.98,45.74,102.93,108.27,103.53,158.33,120.58,102.55,55.54,369.46,98.08,#N/A N/A,87.54,189.99,49.3,31.85,142.28,86.91,52.2925,398.79,131.22,73.21,43.7675,335.78,287.21,311.27,49.11,#N/A N/A,204.59,159.97,15.203,200.96,300.92,#N/A N/A,84.0942
27-07-2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28-07-2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
29-07-2019,50.91,127.19,54.86,57.37,340.21,134.46,115.85,131.52,124.23,32.8367,53.99,58.19,146.39,#N/A N/A,75.34,83.04,95.623,218.04,144.1151,133.02,214.98,78.6564,176.76,189.68,30.52,39.2925,61.971,116,197.35,25.919,80.05,112.27,56.93,39.21,52.51,141.03,71.76,56.11,56.48,174.53,50.31,220.32,88.55,1919.55,129.97,25.52,62.092,73.24,177.5,253.82,478.31,86.76,46.82,55.12,50,#N/A N/A,208.61,45.39,176.08,52.42,44.23,281.44,58.06,75.57,67.18,280.13,#N/A N/A,87.23,92.99,#N/A N/A,#N/A N/A,#N/A N/A,66.3,40.68,20.89,183.21,67.87,172.6,195.94,9.6,237.11,189.83,111.45,74.97,22.18,98.02,57.06,160.97,45.23,101.81,108.72,103.96,159.64,118.75,103.26,56.26,369.62,96.92,#N/A N/A,87.62,191.99,48.28,31.76,142.68,87.79,52.845,393.65,131.53,73.09,43.705,332.7,288.92,307.22,48.05,#N/A N/A,205.57,156.21,15.718,199.77,301.74,#N/A N/A,82.2277
30-07-2019,52.47,126.47,54.81,56.63,347.46,132.95,115.59,130.44,124.34,32.8367,53.72,59.51,144.93,#N/A N/A,75.35,84.16,94.927,217.36,143.0549,132.08,212.34,79.4001,177.63,186.02,30.89,36.7709,61.257,120.41,195.65,25.7982,79.802,112.06,56.47,39.55,51.7,140.35,71.71,55.29,56.32,173.91,48.5,221.4,88.31,1916.59,128.54,26.88,61.4,74.04,179.3,254.93,478.41,86.3,47.04,55.4,50.01,#N/A N/A,207.81,44.56,176.45,52.195,44.08,278.16,57.49,74.74,67.18,279.5,#N/A N/A,86.88,92.61,#N/A N/A,#N/A N/A,#N/A N/A,67.29,40.43,20.69,181.53,67.09,172.39,197.04,9.55,241.51,189.12,112.04,74.81,23.2,96.65,57.14,160.87,44.67,101.83,108.69,103.77,160.21,119.81,103.75,56.53,365.99,91.21,#N/A N/A,87.2,192.51,48.55,31.84,142.7,87.74,52.3475,394.56,130.48,73.4,43.8625,325.93,283.91,303.64,48.4,#N/A N/A,208.65,156.96,16.151,196.5,299.56,#N/A N/A,81.1497
31-07-2019,51.36,124.37,53.49,55.27,341.18,131.67,116,127.89,123.11,32.1308,52.63,59.08,143.01,#N/A N/A,74.36,83.6,93.339,213.69,141.5935,130.22,210.72,79.1331,174.72,182.29,30.68,36.8183,60.834,118.04,192.58,25.7001,78.799,110.38,55.4,39.97,50.55,136.27,71.16,56.2,55.99,172.46,47.07,220.13,87.1,1886.61,125.01,27,60.91,73.66,179.95,249.01,467.68,83.61,46.92,54.49,49.42,#N/A N/A,205.43,44.41,186.58,53.26,43.17,272.27,56.3,71.74,66.62,275.63,#N/A N/A,86.4,91.86,#N/A N/A,#N/A N/A,#N/A N/A,64.88,40.34,20.62,178,65.52,170.53,194.23,9.53,237.82,185.94,110.4,73.16,23,94.69,57.15,160.5,44.56,107.4,108.95,101.4,162.2,119.47,101.94,55.87,362.17,92.42,#N/A N/A,86.03,191.12,48.41,32.01,140.5,86.72,51.7925,385.38,127.81,72.16,42.18,322.99,277.68,298.86,48.44,#N/A N/A,211.62,154.5,16.107,191.28,289.99,#N/A N/A,79.5826
01-08-2019,53.17,124.09,53.63,55.26,334.29,126.79,112.94,127.08,120.74,31.6602,52.03,58.8,141.85,#N/A N/A,72.46,80.64,92.766,212.83,143.5803,130.29,211.25,79.8006,173.36,179.58,29.49,36.259,60.451,116.73,194.16,25.753,77.761,109.38,55.39,38.51,49.5,138.06,68.35,56.98,54.71,169.55,47.88,211.6,86.08,1879.86,123.45,25.16,60.589,74.31,175.01,249.25,451.95,82.45,45.97,54.07,48.33,#N/A N/A,201.71,45.2,186,52.108,42.88,274.16,55.88,71.26,65.8,274.57,#N/A N/A,82.62,93.05,#N/A N/A,#N/A N/A,#N/A N/A,62.76,40.15,20.77,179.17,65.47,163.31,192.73,9.31,243.06,183.43,110.8,71.2,21.66,95.38,55.69,160.91,42.93,104.88,110.51,99.49,157.48,116.98,102.37,55.37,363.09,91.3,#N/A N/A,83.12,185.98,47.06,32.53,140.22,87.5,52.565,384.38,127.14,71.69,41.23,319.5,277.81,298.44,46.85,#N/A N/A,211.41,150.81,15.59,190.42,285.34,#N/A N/A,79.1634
